,Segment,Cluster,Total_Flights,Redemption_Rate
4300,Engaged_Redeemers,0,160.2,0.42237341092204334
4301,Occasional_Flyers,2,28.0,0.0
4302,Engaged_Redeemers,0,71.0,0.9299867899603699
4303,Frequent_Non_Redeemers,1,147.2,0.0
4304,Engaged_Redeemers,0,179.9,0.48266216439158954
4306,Occasional_Flyers,2,18.0,0.0
4308,Engaged_Redeemers,0,263.1,0.4440882756949587
4309,Occasional_Flyers,2,7.0,1.0
4310,Occasional_Flyers,2,22.0,0.0
4311,Frequent_Non_Redeemers,1,223.9,0.2846302217517572
4312,Engaged_Redeemers,0,270.3,0.6965102252271017
4313,Frequent_Non_Redeemers,1,206.1,0.0
4314,Engaged_Redeemers,0,64.0,1.0
4315,Frequent_Non_Redeemers,1,163.4,0.2204900287356709
4316,Occasional_Flyers,2,56.0,0.0
4317,Frequent_Non_Redeemers,1,191.0,0.05731475259096208
4318,Frequent_Non_Redeemers,1,158.8,0.08076035702952163
4319,Engaged_Redeemers,0,139.5,0.33842832674666945
4320,Frequent_Non_Redeemers,1,259.6,0.0
4321,Occasional_Flyers,2,44.0,0.0
4322,Engaged_Redeemers,0,54.1,0.554353920172456
4325,Occasional_Flyers,2,51.0,0.0
4326,Engaged_Redeemers,0,249.3,0.8721389608186573
4327,Frequent_Non_Redeemers,1,242.1,0.31140985982001124
4328,Frequent_Non_Redeemers,1,154.5,0.14346728346998797
4330,Frequent_Non_Redeemers,1,154.5,0.0
4332,Engaged_Redeemers,0,53.0,0.42905819817364044
4333,Frequent_Non_Redeemers,1,198.3,0.18546897213249486
4334,Frequent_Non_Redeemers,1,216.8,0.14023769844889858
4335,Frequent_Non_Redeemers,1,220.3,0.0
4336,Occasional_Flyers,2,14.0,0.0
4337,Frequent_Non_Redeemers,1,181.5,0.11398252870540537
4338,Engaged_Redeemers,0,118.3,0.4000111328349173
4339,Frequent_Non_Redeemers,1,188.1,0.08352571865932612
4340,Frequent_Non_Redeemers,1,234.0,0.0
4341,Frequent_Non_Redeemers,1,106.5,0.0
4342,Engaged_Redeemers,0,183.4,0.5039989270350139
4343,Engaged_Redeemers,0,59.5,0.4019112674721131
4344,Engaged_Redeemers,0,220.1,0.5109828488862066
4345,Occasional_Flyers,2,22.0,0.0
4346,Frequent_Non_Redeemers,1,173.3,0.0
4347,Frequent_Non_Redeemers,1,117.6,0.0
4348,Engaged_Redeemers,0,218.2,0.5592454931953399
4350,Frequent_Non_Redeemers,1,187.2,0.0
4352,Frequent_Non_Redeemers,1,155.0,0.24913476495647577
4354,Frequent_Non_Redeemers,1,133.7,0.2872873562784304
4357,Frequent_Non_Redeemers,1,176.4,0.18538033512274346
4358,Frequent_Non_Redeemers,1,135.1,0.18521934526290773
4359,Frequent_Non_Redeemers,1,227.5,0.24421537843297092
4360,Engaged_Redeemers,0,160.8,0.5021719148738666
4361,Engaged_Redeemers,0,67.0,1.0
4362,Frequent_Non_Redeemers,1,71.0,0.0
4364,Frequent_Non_Redeemers,1,82.0,0.24902363068088693
4367,Occasional_Flyers,2,8.0,0.0
4368,Engaged_Redeemers,0,226.8,0.3696879249782065
4369,Frequent_Non_Redeemers,1,204.3,0.05748721730660889
4371,Engaged_Redeemers,0,266.4,0.5801490877156195
4372,Engaged_Redeemers,0,241.4,0.37479890360486273
4373,Occasional_Flyers,2,7.0,0.0
4374,Engaged_Redeemers,0,250.7,0.41553745135800035
4375,Frequent_Non_Redeemers,1,230.8,0.10132828112788352
4376,Occasional_Flyers,2,43.0,0.0
4377,Frequent_Non_Redeemers,1,177.5,0.18429716197190554
4378,Engaged_Redeemers,0,172.2,0.4336312735697234
4379,Frequent_Non_Redeemers,1,216.8,0.11335017842929435
4380,Frequent_Non_Redeemers,1,193.3,0.0
4381,Engaged_Redeemers,0,222.4,0.982907283824926
4382,Engaged_Redeemers,0,190.0,0.4824864336085908
4383,Frequent_Non_Redeemers,1,232.8,0.2820116772487777
4384,Engaged_Redeemers,0,86.0,0.578005115089514
4385,Frequent_Non_Redeemers,1,185.0,0.07009502749288862
4386,Engaged_Redeemers,0,173.5,0.8669716457247533
4387,Frequent_Non_Redeemers,1,171.1,0.213878158337037
4388,Frequent_Non_Redeemers,1,224.0,0.19265055535757938
4390,Frequent_Non_Redeemers,1,167.0,0.0
4391,Engaged_Redeemers,0,63.0,0.4960217983651226
4392,Frequent_Non_Redeemers,1,211.3,0.2786307226741442
4393,Frequent_Non_Redeemers,1,216.9,0.3045621307124458
4394,Frequent_Non_Redeemers,1,204.5,0.21136372215544244
4396,Frequent_Non_Redeemers,1,189.3,0.10539502412397056
4397,Frequent_Non_Redeemers,1,236.6,0.26922931367715186
4398,Frequent_Non_Redeemers,1,137.0,0.0
4399,Occasional_Flyers,2,29.0,0.0
4400,Engaged_Redeemers,0,184.9,0.7254405977322624
4401,Occasional_Flyers,2,35.0,0.0
4402,Engaged_Redeemers,0,159.0,0.36169150842804965
4403,Engaged_Redeemers,0,193.8,0.3861588764777169
4404,Engaged_Redeemers,0,256.1,0.3759875248455271
4405,Engaged_Redeemers,0,154.8,0.331845006120431
4406,Engaged_Redeemers,0,89.0,0.3084580351333767
4407,Engaged_Redeemers,0,205.8,0.5651020893287427
4408,Occasional_Flyers,2,22.0,0.6659910235992471
4409,Engaged_Redeemers,0,167.2,0.7033013169682572
4410,Frequent_Non_Redeemers,1,130.9,0.10017856389634858
4411,Engaged_Redeemers,0,244.7,0.4952720753228812
4413,Frequent_Non_Redeemers,1,156.3,0.2910534774198626
4414,Engaged_Redeemers,0,229.7,0.5664502071964503
4415,Frequent_Non_Redeemers,1,185.4,0.31930942970542536
4416,Engaged_Redeemers,0,104.0,0.6109562018200332
4417,Frequent_Non_Redeemers,1,230.3,0.2624411377726863
4418,Occasional_Flyers,2,2.0,0.0
4420,Frequent_Non_Redeemers,1,205.5,0.17082834756562718
4421,Frequent_Non_Redeemers,1,139.1,0.0
4422,Occasional_Flyers,2,23.0,0.0
4423,Engaged_Redeemers,0,163.6,0.4791635712947591
4424,Engaged_Redeemers,0,255.4,0.7118663238451487
4425,Frequent_Non_Redeemers,1,81.4,0.0
4427,Engaged_Redeemers,0,183.7,0.45887605129834297
4428,Frequent_Non_Redeemers,1,175.4,0.0
4430,Frequent_Non_Redeemers,1,179.8,0.08949692753460899
4432,Occasional_Flyers,2,13.0,0.0
4433,Frequent_Non_Redeemers,1,138.9,0.20221534793781412
4434,Frequent_Non_Redeemers,1,171.5,0.08195791702318879
4435,Frequent_Non_Redeemers,1,118.3,0.1599164780550657
4436,Frequent_Non_Redeemers,1,189.9,0.3348488072754572
4437,Engaged_Redeemers,0,220.4,0.4167217027954135
4438,Frequent_Non_Redeemers,1,122.0,0.20249525671247054
4439,Engaged_Redeemers,0,28.0,1.0
4440,Frequent_Non_Redeemers,1,244.0,0.20521255256697205
4441,Engaged_Redeemers,0,165.3,0.37433264125760046
4442,Engaged_Redeemers,0,227.9,0.40737595186342107
4443,Engaged_Redeemers,0,79.0,0.6871300534311593
4445,Engaged_Redeemers,0,47.0,0.6537227871425647
4448,Occasional_Flyers,2,29.0,0.0
4449,Frequent_Non_Redeemers,1,198.8,0.30824382837541475
4450,Frequent_Non_Redeemers,1,276.5,0.296381846753886
4451,Frequent_Non_Redeemers,1,225.2,0.07395756676270925
4452,Engaged_Redeemers,0,150.4,0.7354669764419811
4453,Engaged_Redeemers,0,163.4,0.40355931393160593
4454,Frequent_Non_Redeemers,1,208.8,0.16740803401988544
4456,Frequent_Non_Redeemers,1,230.9,0.0
4457,Frequent_Non_Redeemers,1,171.4,0.1327888370331667
4458,Frequent_Non_Redeemers,1,229.7,0.1856988399594549
4459,Engaged_Redeemers,0,197.2,0.6967811804993849
4460,Frequent_Non_Redeemers,1,251.6,0.10091095425231884
4461,Frequent_Non_Redeemers,1,170.2,0.22970548342984798
4462,Frequent_Non_Redeemers,1,188.8,0.0855707660368034
4463,Engaged_Redeemers,0,171.6,0.4328842618261888
4464,Occasional_Flyers,2,11.0,0.0
4465,Engaged_Redeemers,0,165.3,0.5052218495443453
4466,Frequent_Non_Redeemers,1,191.9,0.2129503176278271
4468,Frequent_Non_Redeemers,1,205.9,0.14147502181706315
4469,Engaged_Redeemers,0,55.0,0.4085100945566062
4470,Engaged_Redeemers,0,196.3,0.4571303686379582
4471,Engaged_Redeemers,0,74.5,0.5871154929867214
4472,Frequent_Non_Redeemers,1,163.8,0.27197893935527934
4474,Frequent_Non_Redeemers,1,157.5,0.0
4475,Engaged_Redeemers,0,164.1,0.5866931493435468
4476,Engaged_Redeemers,0,55.0,0.6451574849593016
4477,Frequent_Non_Redeemers,1,156.4,0.07311873425304367
4478,Frequent_Non_Redeemers,1,203.3,0.23752072469502042
4479,Engaged_Redeemers,0,132.5,0.40567125088711375
4480,Frequent_Non_Redeemers,1,161.9,0.19476007379692054
4481,Frequent_Non_Redeemers,1,210.8,0.32586954075663344
4482,Frequent_Non_Redeemers,1,123.2,0.0
4483,Frequent_Non_Redeemers,1,213.1,0.28044796292893465
4484,Frequent_Non_Redeemers,1,69.9,0.12815871376474927
4485,Frequent_Non_Redeemers,1,187.3,0.16736164153329264
4486,Engaged_Redeemers,0,196.0,0.49030102146715815
4487,Engaged_Redeemers,0,219.0,0.35292616555503237
4488,Engaged_Redeemers,0,80.9,0.40742036940674803
4489,Engaged_Redeemers,0,204.8,0.5876324644456813
4490,Frequent_Non_Redeemers,1,205.1,0.2052242755233801
4491,Engaged_Redeemers,0,151.7,0.8337375042412473
4492,Frequent_Non_Redeemers,1,180.3,0.12156301709965099
4493,Frequent_Non_Redeemers,1,99.3,0.0
4494,Frequent_Non_Redeemers,1,204.0,0.3334865034188848
4495,Frequent_Non_Redeemers,1,67.0,0.2559858859111148
4496,Frequent_Non_Redeemers,1,180.3,0.192451381547694
4497,Engaged_Redeemers,0,159.8,0.9960047766225602
4498,Engaged_Redeemers,0,222.3,0.6060611085854453
4499,Frequent_Non_Redeemers,1,257.7,0.26127017826730176
4500,Frequent_Non_Redeemers,1,137.8,0.20233251687931958
4501,Engaged_Redeemers,0,247.7,0.5533290704368918
4502,Engaged_Redeemers,0,51.0,1.0
4503,Engaged_Redeemers,0,156.9,0.4351951991825189
4504,Frequent_Non_Redeemers,1,210.0,0.20310226001806564
4506,Engaged_Redeemers,0,203.3,0.6578071056046619
4507,Engaged_Redeemers,0,157.1,0.5074051854875357
4508,Frequent_Non_Redeemers,1,187.6,0.19325632458328004
4510,Frequent_Non_Redeemers,1,199.6,0.14420745599184004
4511,Frequent_Non_Redeemers,1,236.3,0.0
4512,Occasional_Flyers,2,60.9,0.0
4513,Frequent_Non_Redeemers,1,209.4,0.27819544523994033
4514,Frequent_Non_Redeemers,1,154.2,0.296127562642369
4515,Occasional_Flyers,2,57.0,0.0
4516,Frequent_Non_Redeemers,1,165.4,0.0
4517,Frequent_Non_Redeemers,1,224.9,0.1945212817730371
4518,Frequent_Non_Redeemers,1,248.4,0.14720014845940232
4519,Frequent_Non_Redeemers,1,164.5,0.0
4520,Frequent_Non_Redeemers,1,245.0,0.13461387405802241
4521,Frequent_Non_Redeemers,1,182.1,0.2388557394472613
4522,Frequent_Non_Redeemers,1,212.9,0.2205860638842
4523,Frequent_Non_Redeemers,1,186.1,0.0
4525,Frequent_Non_Redeemers,1,213.6,0.27950029264088927
4526,Engaged_Redeemers,0,205.7,0.4136127435476872
4527,Occasional_Flyers,2,9.0,0.0
4528,Frequent_Non_Redeemers,1,241.1,0.29311145170682396
4529,Engaged_Redeemers,0,154.7,0.4136820275584852
4530,Engaged_Redeemers,0,95.2,0.5682965083060976
4531,Frequent_Non_Redeemers,1,157.4,0.2441265718008913
4532,Frequent_Non_Redeemers,1,181.6,0.2900033224932795
4534,Engaged_Redeemers,0,147.4,0.4167519902304053
4535,Occasional_Flyers,2,11.0,0.0
4536,Frequent_Non_Redeemers,1,227.7,0.16090081557402908
4537,Frequent_Non_Redeemers,1,188.6,0.0
4538,Frequent_Non_Redeemers,1,164.1,0.0
4539,Frequent_Non_Redeemers,1,144.1,0.0913030263946264
4545,Frequent_Non_Redeemers,1,230.3,0.12594341653392327
4546,Engaged_Redeemers,0,181.3,0.38420982944789245
4547,Engaged_Redeemers,0,78.0,0.5180969957961653
4548,Frequent_Non_Redeemers,1,311.1,0.15978127583389065
4549,Engaged_Redeemers,0,129.9,0.39617174517651815
4550,Occasional_Flyers,2,19.0,0.0
4551,Frequent_Non_Redeemers,1,206.5,0.1996669946905769
4552,Engaged_Redeemers,0,196.0,0.7045574728296657
4553,Frequent_Non_Redeemers,1,228.4,0.24619783841419085
4554,Engaged_Redeemers,0,116.9,0.8555312402661193
4556,Frequent_Non_Redeemers,1,221.1,0.1809536107302216
4557,Frequent_Non_Redeemers,1,232.6,0.2610692316114303
4558,Frequent_Non_Redeemers,1,140.6,0.3026804859618157
4559,Frequent_Non_Redeemers,1,224.9,0.10584524689126978
4560,Engaged_Redeemers,0,42.0,1.0
4561,Frequent_Non_Redeemers,1,79.9,0.22742165275581808
4562,Occasional_Flyers,2,39.0,0.0
4563,Frequent_Non_Redeemers,1,145.20000000000002,0.27343465472455575
4564,Engaged_Redeemers,0,55.0,0.5585551330798479
4565,Engaged_Redeemers,0,217.8,0.782245792034423
4567,Engaged_Redeemers,0,206.3,0.38191507969280536
4568,Frequent_Non_Redeemers,1,169.2,0.10430899709298655
4569,Frequent_Non_Redeemers,1,181.1,0.0
4570,Engaged_Redeemers,0,290.2,0.731790044437035
4571,Frequent_Non_Redeemers,1,236.3,0.31845559966027487
4572,Frequent_Non_Redeemers,1,83.6,0.0
4574,Frequent_Non_Redeemers,1,173.6,0.26788930557996643
4575,Frequent_Non_Redeemers,1,171.6,0.12858366738879795
4576,Engaged_Redeemers,0,113.0,0.4241816918299667
4577,Frequent_Non_Redeemers,1,293.9,0.22356572659724333
4578,Frequent_Non_Redeemers,1,158.2,0.0
4579,Engaged_Redeemers,0,166.8,0.35132019696406536
4580,Frequent_Non_Redeemers,1,333.0,0.109813899735327
4581,Occasional_Flyers,2,45.0,0.0
4583,Frequent_Non_Redeemers,1,193.9,0.11766717337665003
4584,Frequent_Non_Redeemers,1,275.8,0.0
4585,Frequent_Non_Redeemers,1,188.4,0.16650018378879036
4586,Engaged_Redeemers,0,262.4,0.4872002825486939
4588,Frequent_Non_Redeemers,1,210.6,0.0
4589,Occasional_Flyers,2,39.0,0.0
4590,Frequent_Non_Redeemers,1,161.2,0.07542467991871347
4591,Frequent_Non_Redeemers,1,118.7,0.0
4593,Frequent_Non_Redeemers,1,239.4,0.0
4594,Engaged_Redeemers,0,60.0,0.48398193936787787
4595,Occasional_Flyers,2,66.0,0.0
4596,Engaged_Redeemers,0,230.9,0.4482175597618263
4598,Frequent_Non_Redeemers,1,169.6,0.22805685933166553
4599,Frequent_Non_Redeemers,1,232.3,0.32372364919827384
4600,Engaged_Redeemers,0,171.1,0.3350748146284429
4601,Occasional_Flyers,2,15.0,0.0
4602,Frequent_Non_Redeemers,1,240.8,0.2002810369608958
4603,Frequent_Non_Redeemers,1,186.7,0.0
4604,Engaged_Redeemers,0,198.2,0.3640116418861869
4605,Frequent_Non_Redeemers,1,187.7,0.0
4606,Engaged_Redeemers,0,261.6,0.3881507749020272
4607,Engaged_Redeemers,0,72.0,0.3947059187333787
4608,Engaged_Redeemers,0,241.3,0.38833319709133646
4609,Engaged_Redeemers,0,168.7,0.4430704296787189
4610,Frequent_Non_Redeemers,1,162.7,0.0
4611,Frequent_Non_Redeemers,1,179.5,0.07894106660611998
4612,Frequent_Non_Redeemers,1,226.3,0.18598780550532765
4613,Frequent_Non_Redeemers,1,239.0,0.21565636860213527
4614,Frequent_Non_Redeemers,1,196.6,0.19024517208403716
4615,Frequent_Non_Redeemers,1,239.2,0.30458470040264773
4616,Frequent_Non_Redeemers,1,205.7,0.11770458582932897
4617,Frequent_Non_Redeemers,1,276.2,0.0909061005199768
4618,Frequent_Non_Redeemers,1,66.0,0.24037645060854798
4619,Frequent_Non_Redeemers,1,160.7,0.08419394255799542
4620,Frequent_Non_Redeemers,1,209.2,0.06552331687394695
4621,Engaged_Redeemers,0,218.7,0.48050898820526544
4622,Engaged_Redeemers,0,203.9,0.49614702724541465
4623,Occasional_Flyers,2,26.0,0.0
4624,Frequent_Non_Redeemers,1,160.7,0.06167136711927247
4625,Frequent_Non_Redeemers,1,226.7,0.21631785012579585
4626,Engaged_Redeemers,0,214.9,0.6817192115628489
4627,Engaged_Redeemers,0,235.2,0.6560167530231393
4629,Frequent_Non_Redeemers,1,129.0,0.0
4631,Frequent_Non_Redeemers,1,230.4,0.18379012225657046
4632,Engaged_Redeemers,0,163.5,0.5564521131666722
4633,Frequent_Non_Redeemers,1,270.2,0.0
4634,Frequent_Non_Redeemers,1,211.3,0.0
4637,Occasional_Flyers,2,18.0,0.0
4638,Frequent_Non_Redeemers,1,76.0,0.0
4639,Engaged_Redeemers,0,176.3,0.3935216334601178
4640,Engaged_Redeemers,0,18.0,1.0
4641,Engaged_Redeemers,0,212.6,0.6019128857570849
4642,Frequent_Non_Redeemers,1,180.3,0.0
4645,Engaged_Redeemers,0,172.7,0.40180127825853024
4647,Engaged_Redeemers,0,215.5,0.6119964633370208
4650,Frequent_Non_Redeemers,1,165.5,0.0
4651,Frequent_Non_Redeemers,1,81.0,0.22860116208481485
4653,Frequent_Non_Redeemers,1,151.4,0.32291181941845293
4654,Frequent_Non_Redeemers,1,175.0,0.15947263794934355
4655,Engaged_Redeemers,0,184.9,0.3787652348704024
4656,Engaged_Redeemers,0,230.4,0.7916969693657828
4657,Frequent_Non_Redeemers,1,222.7,0.0
4658,Engaged_Redeemers,0,198.7,0.4705293633520218
4659,Frequent_Non_Redeemers,1,207.9,0.26354886696522883
4660,Occasional_Flyers,2,20.0,0.44696751940212703
4661,Occasional_Flyers,2,44.0,0.0
4662,Frequent_Non_Redeemers,1,157.5,0.12673634059978456
4663,Frequent_Non_Redeemers,1,205.5,0.08743134424639099
4664,Frequent_Non_Redeemers,1,233.9,0.34380528408084854
4666,Frequent_Non_Redeemers,1,244.5,0.14641185936060822
4667,Engaged_Redeemers,0,201.8,0.42556999712499055
4668,Frequent_Non_Redeemers,1,164.6,0.0
4669,Engaged_Redeemers,0,227.2,0.5552262260685995
4670,Frequent_Non_Redeemers,1,256.7,0.07204952170202132
4671,Engaged_Redeemers,0,215.5,0.7407480377013523
4672,Frequent_Non_Redeemers,1,240.1,0.07573652342019051
4673,Frequent_Non_Redeemers,1,194.4,0.0
4674,Frequent_Non_Redeemers,1,187.7,0.3143557792911219
4675,Frequent_Non_Redeemers,1,233.8,0.11158515732670858
4676,Frequent_Non_Redeemers,1,213.6,0.31835814565988885
4677,Frequent_Non_Redeemers,1,170.1,0.0
4679,Frequent_Non_Redeemers,1,186.0,0.24189465885444275
4680,Engaged_Redeemers,0,227.7,0.35303869166881446
4681,Frequent_Non_Redeemers,1,222.5,0.06959727257854267
4683,Frequent_Non_Redeemers,1,191.8,0.10813997441178043
4684,Engaged_Redeemers,0,183.9,0.5720496470988142
4686,Frequent_Non_Redeemers,1,237.0,0.0
4687,Engaged_Redeemers,0,194.4,0.5126048740438904
4688,Frequent_Non_Redeemers,1,71.0,0.0
4689,Frequent_Non_Redeemers,1,89.7,0.24523350463684557
4690,Frequent_Non_Redeemers,1,146.8,0.13474701382364784
4691,Occasional_Flyers,2,51.0,0.33314559279076317
4692,Frequent_Non_Redeemers,1,249.5,0.33700531070868095
4693,Engaged_Redeemers,0,96.5,0.6301751738858425
4694,Frequent_Non_Redeemers,1,197.4,0.14668505188304615
4695,Frequent_Non_Redeemers,1,197.1,0.10119079977900859
4697,Frequent_Non_Redeemers,1,225.1,0.2086459582142055
4698,Frequent_Non_Redeemers,1,80.0,0.27191513121161365
4699,Engaged_Redeemers,0,177.2,0.39537689630353373
4701,Occasional_Flyers,2,1.0,0.0
4702,Frequent_Non_Redeemers,1,151.8,0.193253231153095
4703,Frequent_Non_Redeemers,1,227.5,0.0
4704,Frequent_Non_Redeemers,1,180.4,0.22983424410142958
4705,Occasional_Flyers,2,14.0,0.0
4706,Engaged_Redeemers,0,125.8,0.415711075983781
4707,Occasional_Flyers,2,17.0,0.0
4708,Frequent_Non_Redeemers,1,197.2,0.0
4709,Frequent_Non_Redeemers,1,224.1,0.29179771477505306
4710,Engaged_Redeemers,0,210.2,1.0
4712,Frequent_Non_Redeemers,1,160.2,0.2398750581135996
4713,Engaged_Redeemers,0,211.1,0.36149529589048596
4714,Frequent_Non_Redeemers,1,245.3,0.06257034481940643
4716,Frequent_Non_Redeemers,1,201.2,0.0
4718,Engaged_Redeemers,0,157.0,0.43080693276228316
4719,Frequent_Non_Redeemers,1,204.8,0.1618757094568235
4721,Occasional_Flyers,2,15.0,1.0
4722,Frequent_Non_Redeemers,1,187.8,0.2395131243331208
4723,Frequent_Non_Redeemers,1,124.1,0.0
4724,Engaged_Redeemers,0,144.0,0.3789164745164018
4725,Engaged_Redeemers,0,68.0,0.46486152896706007
4726,Engaged_Redeemers,0,199.6,0.7240589223942749
4727,Engaged_Redeemers,0,167.3,0.43839443537640627
4728,Frequent_Non_Redeemers,1,161.9,0.18941551002410023
4729,Frequent_Non_Redeemers,1,216.8,0.2564553680231673
4730,Engaged_Redeemers,0,97.3,0.7417294117901091
4733,Engaged_Redeemers,0,207.5,0.5932019549859335
4734,Engaged_Redeemers,0,191.4,0.5535590993375037
4735,Frequent_Non_Redeemers,1,249.6,0.09387700569869276
4736,Frequent_Non_Redeemers,1,104.7,0.0
4737,Engaged_Redeemers,0,78.1,0.3036296696552364
4738,Occasional_Flyers,2,61.0,0.0
4739,Engaged_Redeemers,0,155.1,0.7706069123882697
4740,Frequent_Non_Redeemers,1,128.4,0.09157796724663611
4741,Frequent_Non_Redeemers,1,155.6,0.16001803886298793
4742,Frequent_Non_Redeemers,1,192.9,0.06979930970753398
4743,Frequent_Non_Redeemers,1,156.5,0.2371875537856325
4745,Frequent_Non_Redeemers,1,260.1,0.15977457103883982
4746,Frequent_Non_Redeemers,1,72.0,0.0
4748,Engaged_Redeemers,0,220.2,0.4388605399163439
4749,Frequent_Non_Redeemers,1,181.3,0.0
4750,Frequent_Non_Redeemers,1,228.7,0.29747181156491886
4751,Frequent_Non_Redeemers,1,248.9,0.2172526914013769
4752,Engaged_Redeemers,0,152.6,0.8780324086752997
4753,Frequent_Non_Redeemers,1,176.5,0.21164700466746
4754,Engaged_Redeemers,0,28.0,0.6900667610762695
4755,Occasional_Flyers,2,55.0,0.0
4756,Frequent_Non_Redeemers,1,112.8,0.2782905708903209
4757,Frequent_Non_Redeemers,1,173.8,0.32637031292043245
4758,Occasional_Flyers,2,27.0,0.0
4760,Frequent_Non_Redeemers,1,238.7,0.2563791862705767
4761,Engaged_Redeemers,0,101.0,0.3368005466555311
4762,Occasional_Flyers,2,34.0,0.0
4763,Frequent_Non_Redeemers,1,260.9,0.0
4764,Frequent_Non_Redeemers,1,157.9,0.0
4765,Engaged_Redeemers,0,182.9,0.3762598059381485
4766,Frequent_Non_Redeemers,1,239.5,0.0
4767,Frequent_Non_Redeemers,1,234.6,0.30838669301472155
4768,Occasional_Flyers,2,16.0,0.7330892885564221
4769,Frequent_Non_Redeemers,1,202.0,0.12363777288926057
4770,Frequent_Non_Redeemers,1,171.5,0.1106263459176112
4772,Frequent_Non_Redeemers,1,185.2,0.28829703779756183
4774,Engaged_Redeemers,0,156.6,0.3475294800271137
4775,Frequent_Non_Redeemers,1,230.2,0.3050996474607725
4776,Frequent_Non_Redeemers,1,198.7,0.21449910687801643
4777,Occasional_Flyers,2,57.0,0.0
4778,Frequent_Non_Redeemers,1,143.4,0.0
4779,Engaged_Redeemers,0,201.1,0.920854425527222
4782,Frequent_Non_Redeemers,1,208.5,0.10063758113322133
4783,Engaged_Redeemers,0,157.8,0.37416747844283293
4784,Engaged_Redeemers,0,205.5,0.44842731686632864
4785,Engaged_Redeemers,0,166.6,0.5016020836098136
4787,Engaged_Redeemers,0,146.1,0.4643021760993746
4788,Frequent_Non_Redeemers,1,187.4,0.29974631417225883
4789,Frequent_Non_Redeemers,1,260.6,0.0696432327329322
4790,Frequent_Non_Redeemers,1,86.0,0.0
4791,Frequent_Non_Redeemers,1,217.6,0.0
4792,Frequent_Non_Redeemers,1,193.0,0.0770061700299702
