Loyalty#,Segment,Cluster,Total_Flights,Redemption_Rate
958059,Frequent_Non_Redeemers,1,227.3,0.1272304579096679
348143,Occasional_Flyers,2,45.0,0.0
831644,Occasional_Flyers,2,25.0,0.0
547355,Engaged_Redeemers,0,141.5,0.7425487847459565
603674,Engaged_Redeemers,0,230.3,0.38977844164917025
738204,Engaged_Redeemers,0,217.0,0.6250195911193117
884844,Engaged_Redeemers,0,221.5,0.5517901487423654
800571,Engaged_Redeemers,0,208.7,0.38457945593942766
315848,Frequent_Non_Redeemers,1,226.6,0.08323806061417817
847357,Frequent_Non_Redeemers,1,222.4,0.27686620637783266
395511,Frequent_Non_Redeemers,1,137.9,0.11816623312007529
387523,Frequent_Non_Redeemers,1,171.6,0.08889243252275537
324364,Frequent_Non_Redeemers,1,212.7,0.1978375314316947
879601,Frequent_Non_Redeemers,1,139.9,0.06311200718987812
995128,Frequent_Non_Redeemers,1,223.5,0.16865205952631185
617516,Engaged_Redeemers,0,113.7,0.7093961399713823
958491,Engaged_Redeemers,0,188.5,0.3665033286684191
496675,Engaged_Redeemers,0,79.0,0.3787684413085311
206328,Frequent_Non_Redeemers,1,175.3,0.18938894282719235
303207,Frequent_Non_Redeemers,1,113.1,0.0
615854,Frequent_Non_Redeemers,1,211.3,0.22910847696890443
833547,Occasional_Flyers,2,6.0,0.0
428376,Engaged_Redeemers,0,188.5,0.34471523459511705
298681,Engaged_Redeemers,0,161.1,0.48430138513192056
597300,Frequent_Non_Redeemers,1,181.7,0.19259149765749847
571603,Occasional_Flyers,2,53.0,0.0
980915,Frequent_Non_Redeemers,1,153.7,0.29669566648920703
779977,Frequent_Non_Redeemers,1,157.0,0.0
877488,Frequent_Non_Redeemers,1,200.9,0.30214489840152536
326703,Occasional_Flyers,2,34.0,0.0
363864,Frequent_Non_Redeemers,1,137.2,0.0
973921,Frequent_Non_Redeemers,1,120.3,0.29159268949463635
661193,Frequent_Non_Redeemers,1,207.5,0.08891563246066533
824360,Frequent_Non_Redeemers,1,162.3,0.14186761899069483
843836,Engaged_Redeemers,0,122.0,0.8515635558523537
412284,Frequent_Non_Redeemers,1,130.2,0.13354242867800944
564449,Frequent_Non_Redeemers,1,167.9,0.28157828612908226
999589,Engaged_Redeemers,0,78.0,0.6255730392764217
700356,Occasional_Flyers,2,33.0,0.0
394078,Frequent_Non_Redeemers,1,117.1,0.0
245307,Engaged_Redeemers,0,23.0,1.0
285411,Frequent_Non_Redeemers,1,145.5,0.0
322733,Frequent_Non_Redeemers,1,186.1,0.31737973024363786
479278,Frequent_Non_Redeemers,1,190.1,0.1487195834405444
123060,Frequent_Non_Redeemers,1,263.8,0.11956806066415158
980935,Frequent_Non_Redeemers,1,152.7,0.0
364908,Frequent_Non_Redeemers,1,266.2,0.06300615073260016
610482,Engaged_Redeemers,0,139.1,0.34113123647573695
166475,Engaged_Redeemers,0,164.1,0.4794685115445269
352101,Engaged_Redeemers,0,212.5,0.4278046745183056
387570,Engaged_Redeemers,0,208.1,0.34094645316900357
434621,Frequent_Non_Redeemers,1,139.6,0.3097392913722708
815834,Frequent_Non_Redeemers,1,263.5,0.15640693566224254
294634,Engaged_Redeemers,0,208.5,0.41887534969147594
538949,Engaged_Redeemers,0,63.0,0.5028261621871035
674394,Engaged_Redeemers,0,196.3,0.34371641379517315
664737,Frequent_Non_Redeemers,1,205.1,0.2588381735555983
225656,Occasional_Flyers,2,11.0,0.0
725580,Occasional_Flyers,2,14.0,0.9318311466058186
736389,Frequent_Non_Redeemers,1,148.0,0.13870576587030534
237094,Frequent_Non_Redeemers,1,410.2,0.06238305764484359
719383,Frequent_Non_Redeemers,1,204.1,0.2808912433015733
252419,Engaged_Redeemers,0,208.3,0.7658054109985087
471662,Engaged_Redeemers,0,163.8,0.4485937857090313
345841,Engaged_Redeemers,0,153.5,0.5506747132456093
421930,Frequent_Non_Redeemers,1,209.8,0.29108928273554
760176,Frequent_Non_Redeemers,1,164.5,0.0
612510,Engaged_Redeemers,0,214.0,0.3602510611451484
189707,Engaged_Redeemers,0,79.8,0.6425215759849906
142511,Engaged_Redeemers,0,122.7,0.5502766022646772
248593,Frequent_Non_Redeemers,1,206.4,0.09055974536911392
419570,Frequent_Non_Redeemers,1,211.2,0.22798612031486803
279221,Engaged_Redeemers,0,164.8,0.3854252350395869
650621,Engaged_Redeemers,0,160.0,1.0
967032,Occasional_Flyers,2,63.4,0.0
209675,Engaged_Redeemers,0,168.2,0.41490107436160595
888649,Frequent_Non_Redeemers,1,221.8,0.27591131179848083
466754,Frequent_Non_Redeemers,1,76.0,0.0
994763,Frequent_Non_Redeemers,1,123.2,0.2540026190852662
789444,Engaged_Redeemers,0,210.0,0.7613189627336282
324066,Occasional_Flyers,2,29.0,0.0
834550,Engaged_Redeemers,0,137.3,0.9345526978207958
335671,Frequent_Non_Redeemers,1,248.1,0.23949944427465314
997741,Frequent_Non_Redeemers,1,81.9,0.18109195850634213
322451,Frequent_Non_Redeemers,1,184.1,0.14198301617078918
967150,Frequent_Non_Redeemers,1,188.4,0.19049862432876968
486956,Frequent_Non_Redeemers,1,206.5,0.07073676405881828
598799,Engaged_Redeemers,0,204.0,0.4762585457391238
420508,Frequent_Non_Redeemers,1,168.1,0.2434247973906994
355775,Engaged_Redeemers,0,140.5,0.8429234299391166
718029,Frequent_Non_Redeemers,1,248.0,0.2663387855263307
518061,Frequent_Non_Redeemers,1,215.3,0.18623114311893643
899871,Frequent_Non_Redeemers,1,234.6,0.061707801150559745
995333,Frequent_Non_Redeemers,1,180.6,0.09179646782484004
455866,Frequent_Non_Redeemers,1,223.5,0.16947608855610977
663719,Engaged_Redeemers,0,150.3,0.6142148734038789
704967,Engaged_Redeemers,0,159.2,0.49328506685809304
546796,Frequent_Non_Redeemers,1,220.8,0.23487307121844625
169253,Occasional_Flyers,2,31.0,0.5847074038150663
459737,Frequent_Non_Redeemers,1,165.3,0.0
831424,Frequent_Non_Redeemers,1,87.8,0.0
598364,Frequent_Non_Redeemers,1,150.1,0.11055654196374938
351367,Frequent_Non_Redeemers,1,181.70000000000002,0.0
526822,Frequent_Non_Redeemers,1,225.6,0.0
504403,Frequent_Non_Redeemers,1,146.7,0.11266071221295226
945485,Engaged_Redeemers,0,212.2,0.665723914376549
373374,Frequent_Non_Redeemers,1,150.9,0.0
655039,Occasional_Flyers,2,14.0,0.0
842641,Frequent_Non_Redeemers,1,182.5,0.1487396713527495
205698,Engaged_Redeemers,0,211.1,1.0
348202,Frequent_Non_Redeemers,1,169.6,0.09180484038842662
339151,Engaged_Redeemers,0,208.9,0.4827461990965044
438822,Frequent_Non_Redeemers,1,205.7,0.19092645618832454
844125,Engaged_Redeemers,0,164.7,0.5603349251819093
298817,Frequent_Non_Redeemers,1,147.6,0.24289405076199513
273052,Frequent_Non_Redeemers,1,111.4,0.16637526901277697
975298,Frequent_Non_Redeemers,1,217.6,0.0
875796,Engaged_Redeemers,0,83.0,0.6348303130366475
870574,Frequent_Non_Redeemers,1,122.4,0.30048617187990123
644251,Frequent_Non_Redeemers,1,223.1,0.2633159072307536
369569,Frequent_Non_Redeemers,1,330.4,0.26717421698974664
244865,Engaged_Redeemers,0,114.4,0.4013990934667462
379629,Engaged_Redeemers,0,183.6,0.3379909308591145
332387,Engaged_Redeemers,0,209.4,0.5647531298211321
428452,Occasional_Flyers,2,17.0,0.0
167795,Engaged_Redeemers,0,233.2,0.3537414692480826
182272,Engaged_Redeemers,0,210.3,0.4798156843165635
262613,Engaged_Redeemers,0,151.9,0.46977663103192857
293212,Frequent_Non_Redeemers,1,216.4,0.0
567227,Frequent_Non_Redeemers,1,224.1,0.28291090407146585
665890,Engaged_Redeemers,0,227.4,0.4349381815885118
204763,Frequent_Non_Redeemers,1,174.8,0.18168675959783612
691259,Frequent_Non_Redeemers,1,197.2,0.0
205170,Frequent_Non_Redeemers,1,183.2,0.2046900000624667
677435,Engaged_Redeemers,0,173.1,0.42114051471372727
499132,Frequent_Non_Redeemers,1,165.3,0.1952251539440641
482777,Occasional_Flyers,2,31.0,0.0
818597,Engaged_Redeemers,0,154.3,0.39422220123820684
498632,Engaged_Redeemers,0,233.6,0.8477432140824424
422152,Frequent_Non_Redeemers,1,265.2,0.3236091195768489
644652,Frequent_Non_Redeemers,1,263.8,0.12775400308179932
182749,Engaged_Redeemers,0,197.4,0.5982364767083447
209021,Frequent_Non_Redeemers,1,141.2,0.0
906848,Frequent_Non_Redeemers,1,232.0,0.24014832268892214
593277,Frequent_Non_Redeemers,1,84.0,0.0
100364,Frequent_Non_Redeemers,1,174.9,0.2536229456867614
392402,Engaged_Redeemers,0,176.2,0.3993738379775292
504545,Occasional_Flyers,2,35.0,0.0
909020,Frequent_Non_Redeemers,1,124.4,0.23410583764203835
171264,Frequent_Non_Redeemers,1,243.9,0.19165209305203434
273213,Frequent_Non_Redeemers,1,213.8,0.14124808942749234
714825,Frequent_Non_Redeemers,1,192.6,0.14223937253976612
363314,Frequent_Non_Redeemers,1,176.6,0.2761594486193765
377288,Engaged_Redeemers,0,228.9,0.4564948288046126
439572,Engaged_Redeemers,0,93.0,0.5424745152908255
128007,Engaged_Redeemers,0,238.3,0.5672325155146364
751628,Engaged_Redeemers,0,167.9,0.9272719661894177
359466,Engaged_Redeemers,0,208.6,0.5778821732626731
278822,Frequent_Non_Redeemers,1,192.7,0.1591950850715785
260452,Engaged_Redeemers,0,216.3,0.6265710090069182
694828,Frequent_Non_Redeemers,1,221.6,0.13718509357747993
921130,Frequent_Non_Redeemers,1,224.4,0.0695825249247465
926609,Frequent_Non_Redeemers,1,185.4,0.1789211200534152
856483,Engaged_Redeemers,0,62.0,0.589948006932409
653015,Frequent_Non_Redeemers,1,142.3,0.20095545585448876
909238,Engaged_Redeemers,0,56.0,1.0
437737,Engaged_Redeemers,0,197.5,0.6553383493925732
797398,Engaged_Redeemers,0,131.8,0.4329669539937653
525129,Engaged_Redeemers,0,252.2,0.5880270502551649
418910,Frequent_Non_Redeemers,1,197.9,0.19622300699732775
430413,Frequent_Non_Redeemers,1,217.2,0.0
193665,Frequent_Non_Redeemers,1,155.8,0.1067541574471707
732009,Engaged_Redeemers,0,166.3,0.38071357433570124
792695,Engaged_Redeemers,0,130.5,0.8957503021153267
851986,Frequent_Non_Redeemers,1,164.4,0.1487862051506368
298869,Engaged_Redeemers,0,190.0,0.5945190871348468
770702,Occasional_Flyers,2,15.0,0.0
641642,Engaged_Redeemers,0,90.6,0.6125749258902958
272672,Frequent_Non_Redeemers,1,186.8,0.3254929856482889
930489,Frequent_Non_Redeemers,1,167.2,0.24135124558665402
302186,Frequent_Non_Redeemers,1,199.1,0.24684287190829993
313437,Engaged_Redeemers,0,92.8,0.6443645565264765
378827,Engaged_Redeemers,0,233.3,0.4953466551859629
996349,Engaged_Redeemers,0,178.9,0.37456584797663656
176166,Engaged_Redeemers,0,226.0,0.6375767903189631
982059,Frequent_Non_Redeemers,1,183.1,0.13168635597052025
300870,Frequent_Non_Redeemers,1,260.8,0.20509171235192714
127241,Occasional_Flyers,2,37.0,0.0
514652,Engaged_Redeemers,0,43.0,0.8237631903521996
166938,Engaged_Redeemers,0,161.5,0.4916568041899273
515667,Frequent_Non_Redeemers,1,232.9,0.27968262773099717
581260,Frequent_Non_Redeemers,1,180.1,0.0
428843,Frequent_Non_Redeemers,1,195.4,0.2611512347081975
562588,Occasional_Flyers,2,35.6,0.0
148216,Occasional_Flyers,2,59.0,0.0
741031,Frequent_Non_Redeemers,1,235.9,0.1637063930861668
486933,Engaged_Redeemers,0,86.8,0.35888176397795024
495942,Frequent_Non_Redeemers,1,183.1,0.1386180513975291
877346,Occasional_Flyers,2,10.0,0.0
989134,Frequent_Non_Redeemers,1,227.1,0.1971739043493181
745729,Frequent_Non_Redeemers,1,267.3,0.09468649732603633
366894,Engaged_Redeemers,0,195.3,0.5620753366405496
747759,Frequent_Non_Redeemers,1,139.2,0.0
701485,Frequent_Non_Redeemers,1,205.2,0.0
937127,Frequent_Non_Redeemers,1,184.5,0.0
582843,Occasional_Flyers,2,11.0,0.0
561520,Engaged_Redeemers,0,213.6,0.7089319412033742
687199,Frequent_Non_Redeemers,1,271.9,0.2908840584294291
892068,Frequent_Non_Redeemers,1,180.7,0.23641563098273566
409603,Frequent_Non_Redeemers,1,150.1,0.314064527835526
407411,Frequent_Non_Redeemers,1,184.7,0.0
214995,Frequent_Non_Redeemers,1,194.3,0.2892915358889338
545179,Frequent_Non_Redeemers,1,156.7,0.11459293422896437
304131,Frequent_Non_Redeemers,1,181.0,0.0
346925,Frequent_Non_Redeemers,1,171.0,0.08269188529393409
159500,Frequent_Non_Redeemers,1,199.8,0.19781006136052343
516519,Frequent_Non_Redeemers,1,78.0,0.0
451391,Frequent_Non_Redeemers,1,185.7,0.1433721239687417
412480,Occasional_Flyers,2,17.0,0.0
482402,Frequent_Non_Redeemers,1,198.2,0.2537214456775374
715817,Engaged_Redeemers,0,266.7,0.6817698835813591
238796,Frequent_Non_Redeemers,1,119.1,0.19740246211666923
430880,Frequent_Non_Redeemers,1,234.3,0.2959138681567112
766886,Frequent_Non_Redeemers,1,190.3,0.0
724414,Frequent_Non_Redeemers,1,174.3,0.11725681031026579
341867,Frequent_Non_Redeemers,1,172.8,0.32348480265489016
746807,Frequent_Non_Redeemers,1,172.6,0.193591674911694
807570,Frequent_Non_Redeemers,1,287.3,0.2727861733906957
617008,Frequent_Non_Redeemers,1,167.9,0.14256771966684173
394213,Engaged_Redeemers,0,74.1,0.3677782209196018
863019,Frequent_Non_Redeemers,1,203.9,0.22667234196301123
389583,Frequent_Non_Redeemers,1,147.6,0.20526034752193445
771880,Occasional_Flyers,2,13.0,0.0
906262,Engaged_Redeemers,0,175.3,0.8076124505202037
916713,Frequent_Non_Redeemers,1,250.1,0.23887698164930554
290395,Frequent_Non_Redeemers,1,221.9,0.07871711577584828
800433,Frequent_Non_Redeemers,1,102.0,0.0
637687,Engaged_Redeemers,0,176.3,0.5778056657118829
168302,Occasional_Flyers,2,22.0,0.0
230840,Frequent_Non_Redeemers,1,138.6,0.24936052608905387
375451,Occasional_Flyers,2,41.0,0.22849419621561456
665773,Occasional_Flyers,2,11.0,0.0
197113,Frequent_Non_Redeemers,1,209.0,0.0
249833,Engaged_Redeemers,0,44.0,0.4591417910447761
667341,Frequent_Non_Redeemers,1,150.7,0.22988123159660348
487359,Frequent_Non_Redeemers,1,146.1,0.1932385320453899
460934,Frequent_Non_Redeemers,1,188.4,0.10659788602264586
491773,Engaged_Redeemers,0,242.3,0.7002722733392821
841369,Frequent_Non_Redeemers,1,186.2,0.08998219309258058
381651,Engaged_Redeemers,0,232.8,0.43622686168130087
400600,Frequent_Non_Redeemers,1,71.0,0.0
607453,Engaged_Redeemers,0,216.4,0.37967626845517266
943997,Occasional_Flyers,2,51.0,0.0
351029,Engaged_Redeemers,0,154.0,0.5321987139405924
386986,Engaged_Redeemers,0,270.2,0.49124122387232916
314705,Occasional_Flyers,2,46.0,0.0
346598,Frequent_Non_Redeemers,1,78.0,0.0
285485,Engaged_Redeemers,0,59.0,0.615525371243578
203306,Engaged_Redeemers,0,51.0,0.692205137321127
428020,Frequent_Non_Redeemers,1,207.4,0.16463332845241424
432298,Frequent_Non_Redeemers,1,267.0,0.2673416392718031
375105,Engaged_Redeemers,0,175.8,0.44959462391817295
658861,Engaged_Redeemers,0,251.1,0.39015738477006234
556649,Frequent_Non_Redeemers,1,186.7,0.31364143923642196
583003,Engaged_Redeemers,0,66.1,1.0
928942,Engaged_Redeemers,0,162.1,0.38255270526865787
327688,Frequent_Non_Redeemers,1,211.1,0.19988982365570948
519796,Frequent_Non_Redeemers,1,194.3,0.3345588847780872
560714,Engaged_Redeemers,0,106.9,0.76259733329284
215260,Engaged_Redeemers,0,97.6,0.5734015908440011
720146,Frequent_Non_Redeemers,1,199.1,0.14530372368142747
757691,Frequent_Non_Redeemers,1,181.8,0.24176276065315352
854709,Frequent_Non_Redeemers,1,259.6,0.09689054729013838
935235,Engaged_Redeemers,0,196.5,0.5294380076946522
339819,Frequent_Non_Redeemers,1,156.4,0.1849582432872018
468220,Frequent_Non_Redeemers,1,210.5,0.335766296161331
498897,Frequent_Non_Redeemers,1,74.0,0.29462018009697527
425567,Engaged_Redeemers,0,157.0,0.5921063045425197
921278,Engaged_Redeemers,0,226.1,0.5663952364593247
284866,Frequent_Non_Redeemers,1,238.5,0.11731300204997008
764889,Engaged_Redeemers,0,142.7,0.3389041813433474
172757,Engaged_Redeemers,0,263.3,0.8086090083848685
901550,Engaged_Redeemers,0,120.9,0.6114150469482982
944124,Frequent_Non_Redeemers,1,227.2,0.0
535539,Frequent_Non_Redeemers,1,202.6,0.16169514021236045
151010,Occasional_Flyers,2,40.0,0.0
261109,Frequent_Non_Redeemers,1,268.5,0.10351425795074756
332276,Engaged_Redeemers,0,163.6,0.4022390783077847
481076,Frequent_Non_Redeemers,1,127.4,0.3157804268246917
404011,Frequent_Non_Redeemers,1,154.4,0.13963389975354235
438199,Engaged_Redeemers,0,145.3,0.8505549383405473
159533,Occasional_Flyers,2,21.0,0.0
777544,Engaged_Redeemers,0,61.0,0.6123138832997987
912539,Engaged_Redeemers,0,108.2,0.7561764529940093
142925,Occasional_Flyers,2,36.0,0.0
510224,Engaged_Redeemers,0,193.0,0.5025107037806122
677606,Frequent_Non_Redeemers,1,209.6,0.17586962383057186
678933,Frequent_Non_Redeemers,1,135.2,0.21677976187760425
684386,Engaged_Redeemers,0,145.4,0.5502662613860547
349767,Frequent_Non_Redeemers,1,140.3,0.0
148486,Engaged_Redeemers,0,129.3,0.8811359275934592
180380,Engaged_Redeemers,0,301.1,0.37467913271048975
151399,Frequent_Non_Redeemers,1,220.70000000000002,0.0
208634,Frequent_Non_Redeemers,1,177.1,0.10623327279773138
661487,Engaged_Redeemers,0,177.4,0.5223023479128618
892723,Frequent_Non_Redeemers,1,177.9,0.0
201292,Frequent_Non_Redeemers,1,250.2,0.1945856655226398
114131,Occasional_Flyers,2,54.0,0.3235867446393762
257880,Frequent_Non_Redeemers,1,109.2,0.1785260164427705
478127,Frequent_Non_Redeemers,1,172.7,0.24151026738762618
338803,Occasional_Flyers,2,49.0,0.0
136089,Frequent_Non_Redeemers,1,164.8,0.22863581332600394
246117,Occasional_Flyers,2,34.0,0.0
179585,Engaged_Redeemers,0,225.9,0.760198025205007
789932,Engaged_Redeemers,0,170.4,0.8726818797871431
387307,Frequent_Non_Redeemers,1,77.0,0.0
674637,Engaged_Redeemers,0,149.3,0.63289678795586
876083,Engaged_Redeemers,0,199.2,0.47684991211607364
175902,Engaged_Redeemers,0,48.0,0.9834995690185938
457947,Engaged_Redeemers,0,35.0,0.6732939279957012
702677,Engaged_Redeemers,0,184.1,0.7780512879917754
432215,Engaged_Redeemers,0,181.4,0.4290085248364319
330515,Engaged_Redeemers,0,198.4,0.4674389201919902
664759,Occasional_Flyers,2,59.5,0.2618100445913613
693238,Engaged_Redeemers,0,165.5,0.4897123917057471
233991,Engaged_Redeemers,0,158.1,0.351116057722238
142950,Frequent_Non_Redeemers,1,179.1,0.22340579475708633
579283,Engaged_Redeemers,0,50.7,1.0
981201,Engaged_Redeemers,0,192.2,0.4339327891423831
874937,Occasional_Flyers,2,1.0,0.0
448147,Engaged_Redeemers,0,162.4,0.4804975616510708
194200,Engaged_Redeemers,0,125.5,0.5959293682507969
817069,Occasional_Flyers,2,52.0,0.20081260087938999
776736,Frequent_Non_Redeemers,1,166.1,0.0
741700,Engaged_Redeemers,0,122.7,0.41724610958953257
380526,Engaged_Redeemers,0,218.7,0.6833521270321666
893909,Frequent_Non_Redeemers,1,144.0,0.13411423862879723
394167,Engaged_Redeemers,0,187.9,0.5035251076800704
340467,Frequent_Non_Redeemers,1,190.5,0.11943731882096253
374440,Frequent_Non_Redeemers,1,253.4,0.16339491219366267
828959,Frequent_Non_Redeemers,1,145.3,0.29494347546752486
526765,Frequent_Non_Redeemers,1,217.1,0.06226038087939541
478108,Engaged_Redeemers,0,248.9,0.39322565799341336
293222,Occasional_Flyers,2,51.0,0.2872478252822506
545567,Frequent_Non_Redeemers,1,224.4,0.27462238449636944
289516,Frequent_Non_Redeemers,1,149.4,0.07176530537806398
686555,Frequent_Non_Redeemers,1,217.20000000000002,0.2138965462096658
491948,Engaged_Redeemers,0,86.8,0.6302971016317033
914316,Engaged_Redeemers,0,245.8,0.36146274557687935
639626,Occasional_Flyers,2,39.0,0.432569558101473
800357,Engaged_Redeemers,0,254.3,0.4341272459180511
901758,Engaged_Redeemers,0,199.1,0.5168777160407199
362855,Frequent_Non_Redeemers,1,222.4,0.13477518837634403
517729,Frequent_Non_Redeemers,1,111.8,0.17839838889949594
588657,Engaged_Redeemers,0,175.5,0.4954904230071744
275849,Frequent_Non_Redeemers,1,175.1,0.14257566143546718
760975,Engaged_Redeemers,0,64.6,0.3489192900278671
908728,Engaged_Redeemers,0,200.2,0.5006949742639352
332082,Engaged_Redeemers,0,197.2,0.5431199404892136
738332,Frequent_Non_Redeemers,1,258.6,0.0
886764,Frequent_Non_Redeemers,1,98.7,0.18918126259997411
915439,Engaged_Redeemers,0,179.2,0.33914581067256355
993058,Engaged_Redeemers,0,152.9,0.4771822628814503
200960,Engaged_Redeemers,0,236.8,0.525196221615294
656487,Frequent_Non_Redeemers,1,205.2,0.0
441155,Engaged_Redeemers,0,120.9,0.8477197971600308
680581,Frequent_Non_Redeemers,1,184.9,0.06994421245063871
114219,Frequent_Non_Redeemers,1,149.0,0.2362819983854299
793125,Engaged_Redeemers,0,110.9,0.5585182844547816
132337,Frequent_Non_Redeemers,1,149.2,0.0
280796,Engaged_Redeemers,0,231.3,0.4657248007143691
564909,Engaged_Redeemers,0,196.6,0.5414436811228083
210770,Frequent_Non_Redeemers,1,182.7,0.0
741842,Engaged_Redeemers,0,145.7,0.5934797354587078
674923,Frequent_Non_Redeemers,1,167.3,0.0
336143,Frequent_Non_Redeemers,1,205.1,0.0628012235902189
801176,Frequent_Non_Redeemers,1,206.6,0.24431013484618624
379281,Frequent_Non_Redeemers,1,71.0,0.0
682707,Frequent_Non_Redeemers,1,111.2,0.22173271302994282
924634,Engaged_Redeemers,0,190.5,0.6828487086070747
750955,Frequent_Non_Redeemers,1,200.8,0.0
811140,Occasional_Flyers,2,19.0,0.0
984824,Occasional_Flyers,2,66.0,0.0
